Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
35	2368	0	0	0.0	0.875	0.0	59.2	57	7804	1	240	1.0	1.4615384615384615	240.0	200.10256410256412	dns
35	2368	0	0	0.0	0.875	0.0	59.2	58	8111	1	307	1.0	1.45	307.0	202.775	dns
35	2368	0	0	0.0	0.8536585365853658	0.0	57.75609756097561	58	8111	1	307	1.0	1.45	307.0	202.775	dns
35	2368	0	0	0.0	0.8536585365853658	0.0	57.75609756097561	58	8111	0	0	0.0	1.4146341463414633	0.0	197.82926829268294	dns
35	2368	0	0	0.0	0.8333333333333334	0.0	56.38095238095238	58	8111	0	0	0.0	1.4146341463414633	0.0	197.82926829268294	dns
35	2368	0	0	0.0	0.8333333333333334	0.0	56.38095238095238	59	8296	1	185	1.0	1.4047619047619047	185.0	197.52380952380952	dns
35	2368	0	0	0.0	0.813953488372093	0.0	55.06976744186046	59	8296	1	185	1.0	1.4047619047619047	185.0	197.52380952380952	dns
35	2368	0	0	0.0	0.813953488372093	0.0	55.06976744186046	59	8296	0	0	0.0	1.372093023255814	0.0	192.93023255813952	dns
35	2368	0	0	0.0	0.7954545454545454	0.0	53.81818181818182	59	8296	0	0	0.0	1.372093023255814	0.0	192.93023255813952	dns
35	2368	0	0	0.0	0.7954545454545454	0.0	53.81818181818182	60	8558	1	262	1.0	1.3636363636363635	262.0	194.5	dns
35	2368	0	0	0.0	0.7777777777777778	0.0	52.62222222222222	60	8558	1	262	1.0	1.3636363636363635	262.0	194.5	dns
35	2368	0	0	0.0	0.7777777777777778	0.0	52.62222222222222	60	8558	0	0	0.0	1.3333333333333333	0.0	190.17777777777778	dns
36	2434	1	66	1.0	0.782608695652174	66.0	52.91304347826087	60	8558	0	0	0.0	1.3333333333333333	0.0	190.17777777777778	dns
36	2434	1	66	1.0	0.782608695652174	66.0	52.91304347826087	61	8629	1	71	1.0	1.326086956521739	71.0	187.58695652173913	dns
